Date,Time,BPM
2022-03-27,19:46:00,80
2022-03-27,19:46:33,75
2022-03-27,19:46:34,68
2022-03-27,19:46:35,73
2022-03-27,22:26:15,83
2022-03-27,22:26:16,83
2022-03-27,22:26:16,85
2022-03-27,22:26:17,94
2022-03-27,22:26:18,88
2022-03-27,22:26:30,85
2022-03-27,22:26:31,95
2022-03-27,22:26:32,102
2022-03-27,22:26:33,100
2022-03-27,22:26:34,96
2022-03-27,22:26:36,95
2022-03-27,22:26:37,91
2022-03-27,22:26:37,92
2022-03-27,22:26:40,95
2022-03-27,22:26:41,96
2022-03-27,22:26:41,97
2022-03-27,22:26:44,94
2022-03-27,22:26:44,88
2022-03-27,22:26:45,87
2022-03-27,22:26:46,88
2022-03-27,22:26:47,86
2022-03-27,22:26:47,88
2022-03-27,22:26:48,88
2022-03-27,22:26:49,93
2022-03-27,22:26:49,88
2022-03-30,18:56:14,87
2022-03-30,18:56:18,90
2022-03-30,18:56:19,89
2022-03-30,18:56:19,91
2022-03-30,18:56:20,89
2022-03-30,18:56:21,91
2022-03-30,18:56:21,91
2022-03-30,18:56:22,88
2022-03-30,18:56:23,89
2022-03-30,18:56:23,89
2022-03-30,18:56:24,90
2022-03-30,18:56:25,91
2022-03-30,18:56:25,92
2022-03-30,18:56:26,88
2022-03-30,18:56:27,91
2022-03-30,18:56:27,96
2022-03-30,18:56:28,89
2022-03-30,18:56:28,90
2022-03-30,18:56:29,83
2022-03-30,18:56:30,83
2022-03-30,18:56:31,88
2022-03-30,18:56:31,86
2022-03-30,18:56:32,85
2022-03-30,18:56:33,83
2022-03-30,18:56:33,89
2022-03-30,18:56:34,94
2022-03-30,18:56:35,95
2022-03-30,18:56:41,93
2022-03-30,18:56:42,95
2022-03-30,18:56:43,94
2022-03-30,18:56:43,97
2022-03-30,18:56:45,99
2022-03-30,18:56:46,100
2022-03-30,18:56:51,95
2022-03-30,18:56:52,95
2022-03-30,18:56:53,94
2022-03-30,18:56:53,97
2022-03-30,18:56:54,98
2022-03-30,18:56:54,98
2022-03-30,18:56:55,100
2022-03-30,18:56:56,100
2022-03-30,18:56:56,103
2022-03-30,18:56:57,102
2022-03-30,18:56:57,103
2022-03-30,18:56:58,103
2022-03-30,18:56:58,104
2022-03-30,18:56:59,103
2022-03-30,18:57:00,97
2022-03-30,18:57:00,94
2022-03-30,18:57:01,93
2022-03-30,18:57:02,94
2022-03-30,18:57:02,97
2022-03-30,18:57:03,98
2022-03-30,18:57:03,97
2022-03-30,18:57:04,100
2022-03-30,18:57:05,102
2022-03-30,18:57:05,104
2022-03-30,18:57:06,105
2022-03-30,18:57:06,104
2022-03-30,18:57:07,105
2022-03-30,18:57:07,104
2022-03-30,18:57:08,107
2022-03-30,18:57:09,104
2022-03-30,18:57:09,99
2022-03-30,18:57:10,91
2022-03-30,18:57:11,86
2022-03-30,18:57:11,81
2022-03-30,19:53:00,93
2022-03-30,19:53:01,93
2022-03-30,19:53:02,94
2022-03-30,19:53:02,90
2022-03-30,19:53:03,88
2022-03-30,19:53:04,85
2022-03-30,19:53:04,87
2022-03-30,19:53:05,86
2022-03-30,19:53:06,84
2022-03-30,19:53:07,76
2022-03-31,21:07:28,108
2022-03-31,21:07:31,98
2022-03-31,21:07:31,94
2022-03-31,21:07:34,100
2022-03-31,21:07:35,94
2022-03-31,21:07:35,102
2022-03-31,21:07:39,100
2022-03-31,21:07:40,100
2022-03-31,21:07:40,101
2022-03-31,21:07:41,102
2022-03-31,21:07:42,102
2022-03-31,21:07:42,100
2022-03-31,21:07:43,95
2022-03-31,21:07:44,98
2022-03-31,21:07:44,101
2022-03-31,21:07:45,102
2022-03-31,21:07:45,101
2022-03-31,21:07:46,102
2022-03-31,21:07:46,100
2022-03-31,21:07:47,99
2022-03-31,21:07:48,102
2022-03-31,22:04:44,104
2022-03-31,22:04:45,95
2022-03-31,22:04:45,95
2022-03-31,22:04:46,94
2022-03-31,22:04:47,96
2022-03-31,22:04:47,93
2022-03-31,22:04:48,84
2022-03-31,22:04:49,90
2022-03-31,22:04:50,95
2022-03-31,22:04:51,84
2022-03-31,22:04:52,88
2022-03-31,22:04:53,89
2022-03-31,22:04:53,94
2022-03-31,22:04:54,91
2022-03-31,22:04:55,84
2022-03-31,22:04:57,91
2022-03-31,22:04:57,102
2022-03-31,22:04:58,99
2022-03-31,22:04:58,98
2022-03-31,22:04:59,91
2022-03-31,22:05:05,97
2022-03-31,22:05:06,74
2022-03-31,22:05:09,78
2022-03-31,22:05:10,83
2022-03-31,22:05:11,89
2022-03-31,22:05:12,90
2022-03-31,22:05:12,83
2022-03-31,22:05:13,85
2022-03-31,22:05:14,91
2022-03-31,22:05:14,94
2022-03-31,22:05:15,104
2022-03-31,22:05:15,102
2022-03-31,22:05:16,98
2022-03-31,22:05:17,93
2022-03-31,22:05:17,90
2022-03-31,22:05:18,91
2022-03-31,22:05:19,95
2022-03-31,22:05:21,89
2022-03-31,22:05:21,94
2022-03-31,22:05:22,94
2022-03-31,22:05:23,93
2022-03-31,22:05:23,95
2022-03-31,22:05:24,98
2022-03-31,22:05:24,100
2022-03-31,22:05:25,99
2022-03-31,22:05:26,95
2022-03-31,22:05:26,94
2022-03-31,22:05:27,93
2022-03-31,22:05:28,87
2022-03-31,22:05:28,85
2022-03-31,22:05:31,90
2022-03-31,22:05:32,91
2022-03-31,22:05:32,100
2022-03-31,22:05:33,100
2022-03-31,22:05:34,91
2022-03-31,22:05:34,89
2022-03-31,22:05:36,91
2022-03-31,22:05:37,82
2022-03-31,22:05:38,81
2022-03-31,22:05:38,87
2022-03-31,22:05:39,92
2022-03-31,22:05:41,101
2022-03-31,22:05:41,104
2022-04-01,18:21:45,109
2022-04-01,18:21:45,109
2022-04-01,18:21:46,107
2022-04-01,18:21:47,104
2022-04-01,18:21:47,104
2022-04-01,18:21:48,103
2022-04-01,18:21:48,105
2022-04-01,18:22:17,110
2022-04-01,18:22:18,107
2022-04-01,18:22:18,107
2022-04-01,18:22:19,103
2022-04-01,18:22:19,103
2022-04-01,18:22:20,104
2022-04-01,18:22:21,105
2022-04-01,18:22:21,102
2022-04-01,18:22:22,103
2022-04-01,18:22:23,107
2022-04-01,18:22:24,108
2022-04-01,18:22:24,111
2022-04-01,18:22:25,111
2022-04-01,18:22:26,113
2022-04-01,18:22:26,111
2022-04-01,18:22:27,108
2022-04-02,20:04:28,91
2022-04-02,20:04:29,92
2022-04-02,20:04:29,93
2022-04-02,20:04:30,90
2022-04-02,20:04:31,86
2022-04-02,20:04:31,88
2022-04-02,20:04:32,90
2022-04-02,20:04:33,90
2022-04-02,20:04:33,87
2022-04-02,20:04:34,84
2022-04-02,20:04:35,89
2022-04-02,20:04:35,91
2022-04-02,20:04:36,93
2022-04-02,20:04:37,89
2022-04-02,20:04:37,89
2022-04-02,20:04:38,92
2022-04-02,20:04:39,96
2022-04-02,20:04:39,100
2022-04-02,20:04:40,101
2022-04-02,20:04:40,102
2022-04-02,20:04:41,103
2022-04-02,20:04:42,97
2022-04-02,20:04:42,86
2022-04-02,20:04:43,81
2022-04-02,20:04:44,90
2022-04-02,20:04:44,92
2022-04-02,20:04:45,93
2022-04-02,20:04:46,93
2022-04-02,20:04:46,94
2022-04-02,20:04:47,97
2022-04-02,20:04:48,97
2022-04-02,20:04:48,95
2022-04-02,20:04:49,90
2022-04-02,20:04:50,91
2022-04-02,20:04:50,94
2022-04-02,20:04:51,94
2022-04-02,20:04:52,88
2022-04-02,20:04:52,83
2022-04-02,20:04:53,89
2022-04-02,20:04:54,93
2022-04-02,20:04:54,92
2022-04-02,20:04:55,91
2022-04-02,20:04:56,92
2022-04-02,20:04:56,95
2022-04-02,20:04:57,97
2022-04-02,20:04:57,97
2022-04-02,20:04:58,96
2022-04-02,20:04:59,97
2022-04-02,20:04:59,97
2022-04-02,20:05:00,94
2022-04-02,20:05:01,89
2022-04-02,20:05:01,83
2022-04-02,20:05:17,98
2022-04-02,20:05:17,95
2022-04-02,20:05:18,91
2022-04-02,20:23:42,99
2022-04-02,20:23:42,94
2022-04-02,20:23:43,91
2022-04-02,20:23:43,94
2022-04-02,20:23:44,96
2022-04-02,20:23:57,97
2022-04-02,20:23:57,95
2022-04-02,20:23:58,97
2022-04-02,20:23:59,95
2022-04-02,20:23:59,87
2022-04-02,20:24:00,78
2022-04-02,20:24:01,86
2022-04-02,20:24:01,90
2022-04-02,20:24:02,89
2022-04-02,20:24:03,85
2022-04-02,20:24:04,82
2022-04-02,20:24:04,85
2022-04-02,20:24:05,90
2022-04-02,20:24:06,92
2022-04-02,20:24:06,88
2022-04-02,20:24:07,86
2022-04-02,20:24:08,88
2022-04-02,20:24:08,93
2022-04-02,20:24:09,91
2022-04-02,20:24:10,90
2022-04-02,20:24:12,95
2022-04-02,20:24:13,94
2022-04-02,20:24:14,89
2022-04-02,20:24:20,87
2022-04-02,20:24:20,87
2022-04-02,20:24:21,89
2022-04-02,20:24:22,90
2022-04-02,20:24:22,95
2022-04-02,20:24:23,95
2022-04-02,20:24:24,94
2022-04-02,21:41:23,71
2022-04-02,21:41:24,80
2022-04-02,21:41:25,78
2022-04-02,21:41:25,76
2022-04-02,21:41:26,83
2022-04-02,21:41:27,84
2022-04-02,21:41:28,85
2022-04-02,21:41:28,87
2022-04-02,21:41:29,86
2022-04-02,21:41:30,76
2022-04-02,21:41:31,71
2022-04-02,21:41:31,77
2022-04-02,21:41:32,78
2022-04-02,21:41:33,75
2022-04-02,21:41:34,75
2022-04-02,21:41:35,81
2022-04-02,21:41:35,78
2022-04-02,21:41:36,79
2022-04-02,21:41:47,92
2022-04-02,21:42:11,78
2022-04-02,21:42:12,85
2022-04-02,23:42:10,75
2022-04-02,23:42:10,80
2022-04-02,23:42:11,82
2022-04-02,23:42:12,78
2022-04-02,23:42:13,76
2022-04-02,23:42:13,75
2022-04-02,23:42:14,73
2022-04-02,23:42:15,71
2022-04-02,23:42:16,75
2022-04-02,23:42:17,80
2022-04-02,23:42:17,79
2022-04-02,23:42:18,71
2022-04-02,23:42:19,67
2022-04-02,23:42:20,76
2022-04-02,23:42:21,76
2022-04-02,23:42:22,72
2022-04-02,23:42:27,80
2022-04-02,23:42:28,72
2022-04-02,23:42:29,70
2022-04-02,23:42:30,77
2022-04-02,23:42:31,78
2022-04-02,23:42:36,80
2022-04-02,23:42:36,84
2022-04-02,23:42:37,81
2022-04-02,23:42:38,79
2022-04-02,23:42:39,79
2022-04-02,23:42:41,78
2022-04-02,23:42:42,80
2022-04-02,23:42:43,77
2022-04-02,23:42:43,78
2022-04-02,23:42:44,81
2022-04-02,23:42:45,77
2022-04-02,23:42:46,72
2022-04-02,23:42:46,76
2022-04-02,23:42:47,77
2022-04-02,23:42:50,78
2022-04-02,23:42:50,75
2022-04-02,23:42:51,74
2022-04-02,23:42:52,77
2022-04-02,23:42:53,78
2022-04-02,23:42:54,70
2022-04-02,23:42:55,73
2022-04-02,23:42:55,77
2022-04-06,21:59:39,100
2022-04-06,21:59:40,100
2022-04-06,21:59:42,101
2022-04-06,21:59:43,96
2022-04-06,21:59:43,97
2022-04-06,21:59:44,96
2022-04-06,21:59:45,99
2022-04-06,21:59:45,100
2022-04-06,21:59:46,96
2022-04-06,21:59:46,96
2022-04-06,21:59:47,97
2022-04-06,21:59:48,98
2022-04-06,21:59:48,94
2022-04-06,21:59:49,94
2022-04-06,21:59:50,96
2022-04-06,21:59:50,94
2022-04-06,21:59:51,94
2022-04-06,22:00:01,103
2022-04-06,22:00:02,104
2022-04-06,22:00:02,105
2022-04-06,22:00:03,107
2022-04-06,22:00:03,106
2022-04-06,22:00:04,104
2022-04-06,22:00:04,104
2022-04-06,22:00:05,101
2022-04-06,22:00:06,103
2022-04-06,22:00:06,104
2022-04-06,22:00:07,102
2022-04-06,22:00:07,102
2022-04-06,22:00:08,102
2022-04-06,22:00:08,105
2022-04-06,22:00:09,103
2022-04-06,22:00:10,105
2022-04-06,22:00:10,105
2022-04-06,22:00:11,105
2022-04-06,22:00:11,100
2022-04-06,22:00:12,97
2022-04-06,22:00:13,96
2022-04-06,22:00:13,91
2022-04-06,22:00:14,95
2022-04-06,22:00:15,100
2022-04-06,22:00:15,100
2022-04-06,22:00:16,104
2022-04-06,22:00:16,106
2022-04-06,22:00:17,111
2022-04-06,22:00:17,107
2022-04-06,22:00:18,106
2022-04-06,22:00:23,100
2022-04-06,22:00:23,100
2022-04-06,22:00:24,105
2022-04-06,22:00:24,102
2022-04-08,16:46:44,83
2022-04-08,16:46:45,73
2022-04-08,16:46:48,87
2022-04-08,16:46:48,78
2022-04-08,16:46:49,81
2022-04-08,16:46:50,69
2022-04-08,16:46:51,69
2022-04-08,16:46:52,77
2022-04-08,16:46:53,76
2022-04-08,16:46:56,75
2022-04-08,16:47:00,73
2022-04-08,16:47:00,79
2022-04-08,16:47:10,60
2022-04-08,16:47:11,47
2022-04-08,16:47:12,85
2022-04-08,16:47:15,72
2022-04-08,16:47:15,70
2022-04-08,16:47:16,66
2022-04-08,16:47:17,83
2022-04-08,16:47:18,83
2022-04-08,16:47:19,65
2022-04-08,16:47:19,76
2022-04-08,16:47:20,82
2022-04-08,16:47:21,85
2022-04-08,16:47:22,80
2022-04-08,16:47:22,77
2022-04-08,16:47:23,69
2022-04-08,16:47:24,78
2022-04-08,16:47:25,77
2022-04-08,19:47:43,78
2022-04-08,19:47:43,80
2022-04-08,19:47:44,76
2022-04-08,19:47:45,73
2022-04-08,19:47:46,73
2022-04-08,19:47:47,69
2022-04-08,19:47:48,70
2022-04-08,19:47:48,73
2022-04-08,19:47:57,89
2022-04-08,19:47:58,81
2022-04-08,19:47:59,74
2022-04-08,19:48:00,74
2022-04-08,19:48:00,81
2022-04-08,19:48:01,82
2022-04-08,19:48:02,80
2022-04-08,19:48:03,78
2022-04-08,19:48:03,81
2022-04-08,19:48:04,82
2022-04-08,19:48:05,79
2022-04-08,19:48:06,78
2022-04-08,19:48:07,71
2022-04-08,19:48:07,75
2022-04-08,22:05:03,96
2022-04-08,22:05:04,97
2022-04-08,22:05:04,98
2022-04-08,22:05:05,102
2022-04-08,22:05:05,105
2022-04-08,22:05:06,107
2022-04-08,22:05:07,109
2022-04-08,22:05:07,105
2022-04-08,22:05:08,104
2022-04-08,22:05:08,104
2022-04-08,22:05:09,102
2022-04-08,22:05:09,99
2022-04-08,22:05:10,97
2022-04-08,22:05:11,98
2022-04-08,22:05:11,101
2022-04-08,22:05:12,101
2022-04-08,22:05:12,99
2022-04-08,22:05:13,98
2022-04-08,22:05:14,98
2022-04-08,22:05:14,100
2022-04-08,22:05:16,99
2022-04-08,22:05:17,98
2022-04-08,22:05:17,97
2022-04-08,22:05:18,95
2022-04-08,22:05:19,97
2022-04-08,22:05:19,100
2022-04-08,22:05:20,99
2022-04-08,22:05:20,98
2022-04-08,22:05:21,99
2022-04-08,22:05:22,99
2022-04-08,22:05:22,100
2022-04-08,22:05:23,101
2022-04-08,22:05:23,102
2022-04-08,22:05:24,98
2022-04-08,22:05:25,96
2022-04-08,22:05:25,97
2022-04-08,22:05:26,98
2022-04-08,22:05:26,95
2022-04-08,22:05:27,92
2022-04-08,22:05:30,99
2022-04-08,22:05:31,101
2022-04-08,22:05:31,100
2022-04-08,22:05:32,100
2022-04-08,22:05:33,100
2022-04-08,22:05:33,100
2022-04-08,22:05:34,98
2022-04-08,22:05:34,98
2022-04-08,22:05:35,98
2022-04-08,22:05:36,98
2022-04-08,22:05:36,95
2022-04-08,22:05:37,92
2022-04-08,22:05:38,93
2022-04-08,22:05:38,94
2022-04-08,22:05:39,97
2022-04-08,22:05:39,97
2022-04-08,22:05:40,95
2022-04-08,22:05:41,95
2022-04-08,22:05:41,97
2022-04-08,22:05:42,97
2022-04-08,22:05:43,95
2022-04-08,22:05:43,94
2022-04-08,22:05:44,97
2022-04-08,22:05:44,96
2022-04-08,22:05:45,97
2022-04-08,22:05:46,98
2022-04-08,22:05:46,98
2022-04-08,22:05:47,98
2022-04-08,22:05:48,98
2022-04-08,22:05:48,100
2022-04-08,22:05:49,101
2022-04-08,22:05:49,102
2022-04-08,22:05:50,106
2022-04-08,22:05:50,105
2022-04-08,22:05:51,104
2022-04-08,22:05:52,108
2022-04-08,22:05:52,108
2022-04-08,22:05:53,106
2022-04-08,22:05:53,102
2022-04-08,22:05:54,97
2022-04-08,22:05:55,98
2022-04-08,22:05:55,102
2022-04-08,22:05:56,100
2022-04-08,22:05:56,95
2022-04-08,22:05:57,93
2022-04-08,22:05:58,97
2022-04-08,22:05:58,98
2022-04-08,22:05:59,97
2022-04-08,22:05:59,97
2022-04-08,22:06:00,98
2022-04-12,16:42:21,73
2022-04-12,16:42:22,82
2022-04-12,16:42:23,77
2022-04-12,16:42:24,74
2022-04-12,16:42:28,76
2022-04-12,16:42:29,76
2022-04-12,16:42:29,79
2022-04-12,16:42:30,78
2022-04-12,16:42:31,71
2022-04-12,16:42:32,56
2022-04-12,16:42:34,78
2022-04-12,16:42:35,73
2022-04-12,16:42:36,73
2022-04-12,16:42:37,72
2022-04-12,16:42:37,82
2022-04-12,16:42:38,82
2022-04-12,16:42:39,83
2022-04-12,16:42:39,86
2022-04-12,16:42:40,84
2022-04-12,16:42:41,62
2022-04-12,16:42:42,72
2022-04-12,16:42:43,66
2022-04-12,16:42:44,68
2022-04-12,16:42:45,72
2022-04-12,16:42:45,69
2022-04-12,16:42:46,63
2022-04-12,16:42:47,66
2022-04-12,16:42:48,77
2022-04-12,16:42:49,65
2022-04-12,16:42:50,73
2022-04-12,16:42:52,71
2022-04-12,16:42:53,80
2022-04-12,16:42:54,69
2022-04-12,16:42:57,66
2022-04-12,16:42:58,71
2022-04-12,16:42:59,57
2022-04-12,16:43:04,84
2022-04-12,16:43:07,73
2022-04-12,16:43:08,71
2022-04-12,16:43:09,80
2022-04-12,16:43:10,77
2022-04-12,16:43:11,71
2022-04-12,16:43:11,76
2022-04-12,16:43:17,63
2022-04-12,16:43:17,75
2022-04-12,19:44:04,65
2022-04-12,19:44:05,66
2022-04-12,19:44:06,65
2022-04-12,19:44:07,65
2022-04-12,19:44:08,66
2022-04-12,19:44:09,68
2022-04-12,19:44:09,70
2022-04-12,19:44:10,74
2022-04-12,19:44:11,77
2022-04-12,19:44:12,77
2022-04-12,19:44:13,77
2022-04-12,19:44:40,65
2022-04-12,19:44:41,72
2022-04-12,19:44:42,70
2022-04-12,19:44:43,65
2022-04-12,19:44:44,66
2022-04-12,19:44:44,68
2022-04-12,21:57:06,105
2022-04-12,21:57:13,117
2022-04-12,21:57:14,107
2022-04-12,21:57:14,118
2022-04-12,21:57:15,110
2022-04-12,21:57:15,114
2022-04-12,21:57:16,112
2022-04-12,21:57:16,111
2022-04-12,21:57:17,110
2022-04-12,21:57:18,107
2022-04-12,21:57:18,105
2022-04-12,21:57:19,107
2022-04-12,21:57:19,106
2022-04-12,21:57:20,107
2022-04-12,21:57:20,109
2022-04-12,21:57:21,108
2022-04-12,21:57:21,111
2022-04-12,21:57:22,115
2022-04-12,21:57:23,108
2022-04-12,21:57:23,111
2022-04-12,21:57:24,111
2022-04-12,21:57:24,111
2022-04-12,21:57:25,111
2022-04-12,21:57:25,110
2022-04-12,21:57:26,110
2022-04-12,21:57:26,110
2022-04-12,21:57:27,109
2022-04-12,21:57:27,111
2022-04-12,21:57:28,111
2022-04-12,21:57:28,111
2022-04-12,21:57:47,109
2022-04-12,21:57:47,111
2022-04-12,21:57:48,109
2022-04-12,21:57:49,111
2022-04-12,21:57:49,111
2022-04-12,21:57:50,111
2022-04-12,21:57:50,116
2022-04-12,21:57:51,116
2022-04-12,21:57:51,115
2022-04-12,21:57:52,114
2022-04-12,21:57:52,115
2022-04-12,21:57:53,114
2022-04-12,21:57:53,111
2022-04-12,21:57:54,109
2022-04-12,21:57:54,104
2022-04-12,21:57:55,104
2022-04-12,21:57:56,106
2022-04-12,21:57:56,107
2022-04-12,21:57:57,104
2022-04-12,21:57:57,104
2022-04-12,21:57:58,104
2022-04-12,21:57:58,103
2022-04-12,21:57:59,104
2022-04-12,21:58:00,109
2022-04-12,21:58:00,108
2022-04-12,21:58:01,108
2022-04-12,21:58:01,109
2022-04-12,21:58:02,107
2022-04-12,21:58:02,102
2022-04-12,21:58:03,101
2022-04-16,14:44:20,91
2022-04-16,14:44:21,92
2022-04-16,14:44:22,90
2022-04-16,14:44:23,78
2022-04-16,14:44:23,74
2022-04-16,14:44:31,91
2022-04-16,14:44:35,69
2022-04-16,14:44:39,69
2022-04-16,14:44:40,68
2022-04-16,14:44:41,71
2022-04-16,14:44:42,82
2022-04-16,14:44:43,78
2022-04-16,14:44:43,76
2022-04-16,14:44:44,75
2022-04-16,14:44:45,74
2022-04-16,14:44:46,71
2022-04-16,14:44:58,77
2022-04-16,14:44:59,73
2022-04-16,14:45:02,67
2022-04-16,19:46:08,89
2022-04-16,19:46:14,91
2022-04-16,19:46:14,95
2022-04-16,19:46:15,89
2022-04-16,19:46:16,91
2022-04-16,19:46:16,88
2022-04-16,19:46:17,88
2022-04-16,19:46:20,83
2022-04-16,19:46:37,93
2022-04-16,19:46:38,95
2022-04-16,19:46:38,93
2022-04-16,19:46:47,99
2022-04-16,19:46:48,101
2022-04-16,19:46:48,94
2022-04-16,19:46:50,93
2022-04-16,19:46:51,95
2022-04-16,19:46:51,92
2022-04-16,19:46:52,86
2022-04-16,19:46:53,85
2022-04-16,19:46:54,88
2022-04-16,19:46:54,92
2022-04-16,19:46:55,94
2022-04-16,19:46:55,94
2022-04-16,19:46:56,94
2022-04-16,19:46:57,94
2022-04-16,19:46:57,94
2022-04-16,19:46:58,93
2022-04-16,19:46:59,93
2022-04-16,19:46:59,88
2022-04-16,19:47:00,84
2022-04-16,19:47:01,81
2022-04-16,19:47:01,89
2022-04-16,19:47:02,89
2022-04-16,19:47:03,91
2022-04-16,21:42:19,110
2022-04-16,21:42:19,112
2022-04-16,21:42:20,112
2022-04-16,21:42:20,107
2022-04-16,21:42:21,107
2022-04-16,21:42:22,104
2022-04-16,21:42:22,107
2022-04-16,21:42:23,107
2022-04-16,21:42:23,106
2022-04-16,21:42:24,107
2022-04-16,21:42:24,108
2022-04-16,21:42:25,111
2022-04-16,21:42:25,109
2022-04-16,21:42:26,110
2022-04-16,21:42:27,110
2022-04-16,21:42:27,111
2022-04-16,21:42:28,111
2022-04-16,21:42:28,109
2022-04-16,21:42:29,109
2022-04-16,21:42:29,109
2022-04-16,21:42:47,110
2022-04-16,21:42:48,113
2022-04-16,21:42:52,107
2022-04-16,21:42:53,104
2022-04-16,21:42:53,108
2022-04-16,21:42:54,107
2022-04-16,21:42:55,104
2022-04-16,21:42:55,111
2022-04-16,21:42:56,110
2022-04-16,21:42:56,104
2022-04-16,21:42:57,108
2022-04-16,21:42:57,104
2022-04-16,21:43:05,112
2022-04-16,21:43:06,104
2022-04-16,21:43:06,107
2022-04-22,19:48:54,86
2022-04-22,19:48:55,87
2022-04-22,19:48:56,91
2022-04-22,19:48:56,92
2022-04-22,19:48:57,101
2022-04-22,19:48:57,96
2022-04-22,19:48:58,94
2022-04-22,19:48:59,88
2022-04-22,19:48:59,93
2022-04-22,19:49:00,84
2022-04-22,19:49:01,83
2022-04-22,19:49:04,88
2022-04-22,19:49:05,92
2022-04-22,19:49:05,94
2022-04-22,19:49:06,88
2022-04-22,19:49:07,90
2022-04-22,19:49:15,87
2022-04-22,19:49:15,93
2022-04-22,19:49:16,90
2022-04-22,19:49:17,89
2022-04-22,19:49:17,86
2022-04-22,19:49:18,81
2022-04-22,19:49:19,79
2022-04-22,19:49:20,79
2022-04-22,19:49:20,80
2022-04-22,19:49:21,81
2022-04-22,19:49:22,83
2022-04-22,19:49:23,84
2022-04-22,19:49:23,86
2022-04-22,19:49:24,85
2022-04-22,19:49:25,87
2022-04-22,19:49:27,86
2022-04-22,19:49:27,85
2022-04-22,19:49:28,84
2022-04-22,19:49:29,85
2022-04-22,19:49:30,83
2022-04-22,19:49:30,85
2022-04-22,19:49:31,86
2022-04-22,19:49:32,83
2022-04-22,19:49:32,84
2022-04-22,19:49:33,83
2022-04-22,19:49:34,81
2022-04-22,19:49:35,84
2022-04-22,19:49:35,84
2022-04-22,19:49:36,81
2022-04-22,19:49:37,83
2022-04-22,19:49:37,90
2022-04-22,19:49:40,80
2022-04-22,19:49:41,88
2022-04-22,19:49:43,84
2022-04-22,19:49:44,89
2022-04-22,22:01:24,117
2022-04-22,22:01:24,116
2022-04-22,22:01:25,116
2022-04-22,22:01:25,113
2022-04-22,22:01:26,112
2022-04-22,22:01:26,115
2022-04-22,22:01:27,115
2022-04-22,22:01:27,118
2022-04-22,22:01:28,116
2022-04-22,22:01:28,118
2022-04-22,22:01:29,115
2022-04-22,22:01:29,116
2022-04-22,22:01:30,112
2022-04-22,22:01:30,122
2022-04-22,22:01:31,118
2022-04-22,22:01:31,120
2022-04-22,22:01:32,125
2022-04-22,22:01:32,123
2022-04-22,22:01:33,120
2022-04-22,22:01:33,125
2022-04-22,22:01:34,120
2022-04-22,22:01:34,117
2022-04-22,22:01:35,119
2022-04-22,22:01:35,115
2022-04-22,22:01:42,114
2022-04-22,22:01:44,112
2022-04-22,22:01:44,111
2022-04-22,22:01:45,124
2022-04-22,22:01:45,114
2022-04-22,22:01:46,108
2022-04-22,22:01:49,114
2022-04-22,22:02:08,115
2022-04-22,22:02:09,119
2022-04-22,22:02:09,115
2022-04-22,22:02:10,104
2022-04-22,22:02:10,127
2022-04-22,22:02:14,111
2022-04-22,22:02:14,115
2022-04-22,22:02:15,112
2022-04-22,22:02:15,116
2022-04-22,22:02:18,120
2022-04-22,22:02:19,119
2022-04-22,22:02:20,112
2022-04-22,22:02:20,115
2022-04-22,22:02:21,116
2022-04-22,22:02:21,114
2022-04-22,22:02:22,115
2022-04-27,20:28:32,102
2022-04-27,20:28:33,99
2022-04-27,20:28:33,98
2022-04-27,20:28:34,94
2022-04-27,20:28:35,91
2022-04-27,20:28:35,92
2022-04-27,20:28:36,95
2022-04-27,20:28:37,92
2022-04-27,20:28:37,91
2022-04-27,20:28:38,90
2022-04-27,20:28:39,92
2022-04-27,20:28:39,88
2022-04-27,20:28:40,86
2022-04-27,20:28:41,84
2022-04-27,20:28:52,89
2022-04-27,20:28:53,95
2022-04-27,20:28:53,91
2022-04-27,20:28:54,86
2022-04-27,20:28:55,90
2022-04-27,20:28:55,90
2022-04-27,20:28:56,87
2022-04-27,20:28:57,84
2022-04-27,20:28:57,93
2022-04-27,20:28:58,89
2022-04-27,20:28:59,90
2022-04-27,20:29:00,84
2022-04-27,20:29:03,89
2022-04-27,20:29:03,91
2022-04-27,20:29:04,94
2022-04-27,20:29:05,94
2022-04-27,20:29:05,94
2022-04-27,20:29:06,97
2022-04-27,20:29:07,98
2022-04-27,20:29:07,98
2022-04-27,20:29:08,100
2022-04-27,20:29:08,98
2022-04-27,20:29:09,101
2022-04-27,20:29:10,101
2022-04-27,20:29:10,102
2022-04-27,20:29:11,105
2022-04-27,20:29:11,99
2022-04-27,20:43:34,91
2022-04-27,20:43:34,91
2022-04-27,20:43:35,91
2022-04-27,20:43:36,93
2022-04-27,20:43:36,96
2022-04-27,20:43:37,95
2022-04-27,20:43:38,95
2022-04-27,20:43:38,85
2022-04-27,20:43:39,89
2022-04-27,20:43:40,88
2022-04-27,20:43:40,86
2022-04-27,20:44:06,88
2022-04-27,20:44:08,86
2022-04-27,20:44:08,83
2022-04-27,20:44:09,83
2022-04-27,20:44:10,86
2022-04-27,20:44:10,83
2022-04-27,20:44:11,83
2022-04-27,20:44:12,81
2022-04-27,20:44:13,84
2022-04-27,20:44:13,85
2022-04-27,20:44:14,83
2022-04-27,21:55:00,88
2022-04-27,21:55:00,89
2022-04-27,21:55:01,88
